massimale_apertura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
2.184	-37.96692	-24.06921	-0.10071	3.22266	3.22266
2.1845	-32.42798	-17.6239	-6.64673	1.91345	-0.70496
2.185	-35.34851	-14.19983	-6.2439	-3.52478	0.70496
2.1855	-36.95984	-21.55151	-0.70496	-0.90637	-3.8269
2.186	-34.03931	-18.63098	-4.12903	-2.5177	-0.70496
2.1865	-30.81665	-15.60974	-1.71204	3.22266	-8.25806
2.187	-26.98975	-10.17151	1.61133	-1.3092	-8.15735
2.1875	-26.88904	-8.15735	-4.73328	5.0354	-16.3147
2.188	-19.83948	-11.78284	-4.43115	3.52478	-13.19275
2.1885	-10.87646	-5.23682	-4.43115	1.3092	-14.80408
2.189	-5.43823	2.01416	-2.71912	-0.70496	-21.65222
2.1895	-1.40991	1.51062	-3.32336	-5.33752	-25.88196
2.19	-1.40991	-1.40991	1.61133	-5.63965	-23.16284
2.1905	7.75452	-3.92761	3.22266	2.92053	-33.23364
2.191	7.15027	1.81274	-8.8623	2.81982	-24.16992
2.1915	11.98425	4.12903	1.00708	-0.80566	-19.03381
2.192	23.06213	6.14319	-6.3446	0.40283	-24.06921
2.1925	25.27771	10.17151	-7.15027	-5.43823	-22.45789
2.193	29.91028	15.1062	-0.30212	-4.12903	-19.23523
2.1935	28.70178	10.27222	-5.0354	-5.74036	-12.5885
2.194	31.11877	12.38708	-5.33752	-9.66797	-10.57434
2.1945	28.70178	13.09204	-0.10071	-4.33044	-5.74036
2.195	28.70178	9.16443	-8.96301	-2.71912	-2.71912
2.1955	25.78125	8.8623	-4.33044	-7.75452	-3.42407
2.196	33.23364	9.16443	2.11487	-2.01416	-2.5177
2.1965	28.09753	14.19983	-4.43115	-0.90637	2.31628
2.197	20.1416	10.97717	-7.75452	-5.84106	0.90637
2.1975	9.76868	7.35168	-0.50354	-4.22974	2.01416
2.198	8.15735	-0.70496	0.50354	-1.51062	3.12195
2.1985	2.92053	-4.83398	-6.14319	-3.92761	15.60974
2.199	-6.3446	0.50354	3.92761	-2.71912	18.22815
2.1995	-10.57434	-4.43115	1.81274	2.11487	21.65222
2.2	-8.25806	-3.02124	-6.44531	-2.41699	20.04089
2.2005	-13.797	-11.38	2.31628	-0.80566	22.25647
2.201	-18.63098	-15.1062	-0.50354	2.11487	20.34302
2.2015	-22.86072	-9.97009	-1.40991	2.61841	20.74585
2.202	-28.09753	-15.00549	-2.92053	-0.10071	20.04089
2.2025	-34.44214	-16.3147	-5.74036	6.84814	22.45789
2.203	-29.91028	-20.24231	0.70496	-1.91345	14.80408
2.2035	-38.47046	-15.60974	2.41699	1.00708	6.2439
2.204	-37.56409	-22.76001	3.32336	-4.43115	8.96301
2.2045	-40.38391	-17.42249	-0.30212	4.83398	6.3446
2.205	-42.49878	-16.41541	0.70496	4.73328	2.11487
2.2055	-36.85913	-22.25647	-0.10071	3.32336	-1.91345
2.206	-38.67188	-16.61682	-0.10071	2.41699	-7.15027
2.2065	-29.70886	-17.42249	-0.10071	1.51062	-5.33752
2.207	-26.58691	-5.53894	-5.23682	1.10779	-13.59558
2.2075	-22.6593	-14.40125	-3.02124	3.8269	-14.70337
2.208	-15.20691	-9.76868	-2.71912	2.61841	-20.04089
2.2085	-4.33044	-12.78992	-5.43823	-0.10071	-20.04089
2.209	-2.01416	-8.25806	-1.10779	-6.2439	-25.07629
2.2095	1.61133	-3.02124	1.71204	-1.40991	-27.09045
2.21	6.54602	-5.33752	7.85522	1.3092	-17.72461
2.2105	9.16443	-3.02124	-3.7262	-1.71204	-18.22815
2.211	18.12744	3.92761	-5.74036	0.40283	-24.16992
2.2115	18.42957	2.71912	-5.84106	1.40991	-23.66638
2.212	26.08337	7.95593	-5.53894	0.50354	-27.79541
2.2125	24.87488	2.11487	-4.83398	-2.71912	-20.34302
2.213	31.62231	8.15735	-4.73328	1.2085	-14.70337
2.2135	33.53577	18.63098	1.71204	-1.81274	-7.75452
2.214	35.65063	10.37292	-6.04248	-2.71912	-3.62549
2.2145	35.85205	3.02124	-2.61841	0	-4.43115
2.215	30.01099	9.16443	-7.5531	-3.52478	-3.02124
2.2155	35.54993	4.93469	-7.25098	-3.12195	-5.0354
2.216	32.02515	9.16443	-2.11487	-6.44531	3.92761
2.2165	26.28479	12.89062	-4.93469	-1.10779	6.14319
2.217	19.33594	9.36584	-1.10779	-3.52478	7.95593
2.2175	15.91187	6.94885	-0.60425	-6.54602	10.67505
2.218	11.68213	3.7262	1.91345	-6.74744	15.20691
2.2185	5.53894	-2.5177	1.40991	-8.96301	12.89062
2.219	4.33044	2.11487	-0.10071	-5.33752	20.54443
2.2195	-7.5531	-3.42407	-3.12195	-0.90637	13.89771
2.22	-15.30762	2.11487	7.85522	-5.13611	20.24231
2.2205	-20.94727	-3.8269	3.32336	-5.13611	21.65222
2.221	-18.02673	-7.15027	1.91345	1.71204	22.76001
2.2215	-22.86072	-12.08496	-1.91345	-0.50354	20.04089
2.222	-37.66479	-12.08496	1.71204	-3.02124	22.96143
2.2225	-42.8009	-9.36584	1.40991	3.32336	17.92603
2.223	-47.63489	-12.18567	4.43115	-1.00708	26.48621
2.2235	-45.01648	-19.33594	3.92761	4.53186	17.42249
2.224	-41.18958	-13.99841	1.91345	-3.52478	9.86938
2.2245	-35.04639	-17.6239	-0.10071	3.92761	5.13611
2.225	-37.06055	-15.91187	-6.94885	-3.92761	-5.74036
2.2255	-41.39099	-12.38708	-0.30212	-2.71912	-0.40283
2.226	-33.53577	-14.80408	2.11487	1.3092	-5.63965
2.2265	-33.9386	-15.1062	3.32336	-4.12903	-2.5177
2.227	-26.08337	-9.76868	-4.83398	-2.71912	-6.2439
2.2275	-26.88904	-1.51062	0.10071	-0.40283	-5.94177
2.228	-25.57983	-4.73328	-0.90637	-0.50354	-12.78992
2.2285	-14.19983	-5.43823	-6.54602	-9.66797	-16.3147
2.229	-10.0708	-2.31628	-0.50354	-1.71204	-19.63806
2.2295	-2.5177	-0.30212	-1.3092	-0.10071	-25.57983
2.23	2.11487	0.50354	-0.30212	-6.74744	-25.57983
2.2305	10.47363	3.92761	-1.51062	-0.90637	-18.22815
2.231	8.15735	9.97009	2.5177	-5.43823	-21.85364
2.2315	16.51611	5.94177	-3.32336	-1.10779	-22.45789
2.232	25.78125	11.07788	-3.12195	-2.41699	-24.06921
2.2325	30.01099	8.96301	-1.00708	-4.63257	-24.16992
2.233	26.68762	11.68213	-0.60425	-2.71912	-13.797
2.2335	31.82373	10.37292	1.3092	-0.60425	-7.75452
2.234	36.4563	12.38708	-5.33752	0.20142	-9.26514
2.2345	31.32019	10.97717	0.70496	-4.02832	-10.47363
2.235	34.24072	6.54602	-0.70496	-1.40991	-6.84814
2.2355	33.63647	11.98425	-4.12903	-5.74036	5.23682
2.236	29.20532	5.84106	-4.73328	-3.92761	0.10071
2.2365	24.27063	8.8623	-4.33044	-3.12195	3.42407
2.237	20.04089	6.04248	-0.20142	-1.3092	5.53894
2.2375	21.14868	7.75452	-0.10071	-7.35168	11.38
2.238	21.55151	5.43823	-3.8269	-1.2085	12.68921
2.2385	7.35168	4.12903	-3.02124	0.30212	18.12744
2.239	-0.50354	-3.7262	-7.45239	-3.42407	20.1416
2.2395	-8.45947	-0.60425	-8.56018	-3.92761	21.45081
2.24	-8.96301	-10.27222	-13.19275	1.71204	19.63806
2.2405	-12.08496	-12.28638	-2.81982	-0.10071	18.93311
2.241	-20.94727	-9.26514	-7.5531	1.00708	21.95435
2.2415	-18.32886	-13.59558	-10.77576	0	21.45081
2.242	-26.78833	-19.23523	-6.54602	-0.80566	22.76001
2.2425	-30.41382	-14.80408	-6.84814	3.32336	19.33594
2.243	-33.33435	-18.63098	-7.95593	-2.5177	20.44373
2.2435	-37.96692	-12.78992	-6.74744	-2.11487	11.78284
2.244	-31.32019	-18.02673	-9.16443	-3.92761	4.22974
2.2445	-33.43506	-15.20691	-7.45239	4.93469	4.33044
2.245	-35.95276	-18.8324	-11.38	2.71912	6.74744
2.2455	-30.2124	-19.63806	-6.64673	-1.3092	1.00708
2.246	-32.32727	-18.63098	-1.81274	4.43115	0.50354
2.2465	-30.2124	-18.12744	-8.96301	1.71204	-4.53186
2.247	-30.11169	-12.18567	0.20142	2.11487	-6.3446
2.2475	-16.81824	-7.45239	-7.25098	4.33044	-17.6239
2.248	-16.61682	-2.5177	-3.7262	-1.2085	-9.06372
2.2485	-14.09912	-2.41699	-5.23682	0.50354	-20.34302
2.249	-8.7616	4.02832	-5.43823	-2.81982	-22.45789
2.2495	-6.14319	2.11487	-2.81982	1.51062	-18.42957
2.25	-5.94177	6.2439	1.51062	0.60425	-27.09045
2.2505	4.12903	10.67505	-2.81982	-7.5531	-23.46497
2.251	7.25098	5.23682	3.22266	-1.91345	-27.89612
2.2515	7.95593	11.68213	-0.50354	-1.3092	-29.50745
2.252	18.8324	10.37292	-3.02124	-5.84106	-23.56567
2.2525	25.47913	16.3147	-2.01416	-4.43115	-20.34302
2.253	26.58691	14.80408	-4.12903	-8.15735	-24.47205
2.2535	28.50037	9.76868	-1.51062	-6.54602	-16.11328
2.254	30.01099	12.68921	-1.71204	2.21558	-15.30762
2.2545	28.19824	11.68213	-2.5177	-4.93469	-9.36584
2.255	25.37842	7.5531	-2.5177	0.60425	-5.0354
2.2555	29.00391	1.2085	1.3092	-4.43115	-3.32336
2.256	26.58691	9.86938	-1.81274	-6.04248	1.2085
2.2565	20.44373	12.99133	-0.70496	0.10071	3.92761
2.257	14.19983	7.45239	3.22266	-2.5177	6.14319
2.2575	15.00549	0.70496	-1.3092	-0.30212	7.45239
2.258	11.98425	8.45947	-0.10071	-2.41699	9.97009
2.2585	-3.12195	9.36584	0.10071	-2.71912	13.89771
2.259	-11.17859	3.52478	-1.2085	3.52478	24.37134
2.2595	-11.78284	5.63965	-2.71912	-3.92761	17.01965
2.26	-15.20691	4.22974	-2.61841	-4.33044	21.85364
2.2605	-21.45081	4.33044	1.61133	-8.35876	18.22815
2.261	-18.22815	-4.73328	-5.13611	-4.63257	18.02673
2.2615	-23.66638	-13.09204	-2.31628	-4.93469	20.24231
2.262	-22.6593	-19.63806	-4.83398	2.41699	20.44373
2.2625	-21.14868	-24.87488	-6.64673	-1.51062	21.65222
2.263	-25.68054	-23.26355	-3.52478	1.71204	15.20691
2.2635	-32.7301	-29.70886	-4.93469	0.30212	15.20691
2.264	-38.57117	-17.12036	-5.63965	2.81982	6.74744
2.2645	-33.13293	-14.80408	-2.11487	-2.81982	4.93469
2.265	-34.94568	-15.91187	-0.10071	-5.0354	-0.10071
2.2655	-33.13293	-19.53735	1.61133	-4.93469	3.8269
2.266	-26.28479	-19.73877	-6.74744	4.12903	-4.12903
2.2665	-30.31311	-16.41541	0.90637	2.31628	-8.56018
2.267	-18.42957	-14.40125	-0.10071	1.10779	-11.58142
2.2675	-24.27063	-13.49487	2.5177	1.3092	-13.59558
2.268	-21.55151	-13.59558	3.92761	1.81274	-18.22815
2.2685	-11.98425	-7.95593	-4.33044	-5.84106	-19.23523
2.269	-4.73328	-2.5177	-4.12903	-0.70496	-28.9032
2.2695	1.51062	-5.74036	-2.11487	3.02124	-28.50037
2.27	3.8269	-5.13611	-1.81274	3.12195	-26.08337
2.2705	11.2793	2.01416	-3.7262	1.40991	-22.76001
2.271	13.797	2.61841	-1.2085	-4.02832	-20.04089
2.2715	14.50195	4.93469	-2.41699	1.40991	-22.55859
2.272	16.3147	2.61841	-3.52478	-7.95593	-21.24939
2.2725	26.18408	3.52478	-3.12195	1.10779	-18.32886
2.273	30.51453	8.15735	-7.95593	-3.02124	-7.95593
2.2735	32.93152	16.11328	-7.45239	-5.53894	-11.58142
2.274	31.52161	13.69629	-7.65381	-5.53894	-11.48071
2.2745	32.83081	11.78284	-2.92053	0.70496	-8.96301
2.275	26.08337	9.86938	-3.62549	-4.83398	-9.46655
2.2755	31.32019	12.28638	-4.33044	-2.71912	-1.10779
2.276	27.39258	4.53186	-2.61841	-0.30212	4.22974
2.2765	22.96143	4.73328	-1.51062	-4.12903	1.2085
2.277	23.26355	8.66089	-0.10071	4.22974	10.37292
2.2775	12.28638	0.50354	-5.33752	2.61841	7.65381
2.278	15.50903	3.52478	3.7262	0.50354	10.17151
2.2785	5.63965	1.71204	-2.11487	0.80566	19.03381
2.279	-2.81982	0.10071	-2.11487	1.91345	13.797
2.2795	-14.80408	3.52478	2.61841	1.10779	20.04089
2.28	-13.69629	-1.91345	-4.33044	0.70496	16.71753
2.2805	-27.49329	2.11487	-4.22974	-6.3446	17.92603
2.281	-27.19116	-2.01416	-3.8269	2.31628	14.50195
2.2815	-32.7301	-5.53894	-0.30212	-1.51062	16.61682
2.282	-41.4917	-13.19275	-3.7262	0.30212	21.14868
2.2825	-34.44214	-13.797	-4.33044	-0.90637	14.30054
2.283	-35.75134	-19.03381	-1.00708	3.02124	16.61682
2.2835	-40.88745	-15.71045	-0.10071	0.10071	3.02124
2.284	-40.1825	-17.52319	-3.92761	0.80566	4.53186
2.2845	-37.96692	-20.84656	-2.5177	5.53894	4.43115
2.285	-39.27612	-18.53027	-7.65381	7.75452	0.60425
2.2855	-32.02515	-18.02673	-7.45239	5.23682	-1.2085
2.286	-34.74426	-24.47205	-0.10071	-3.8269	-6.74744
2.2865	-24.57275	-15.60974	1.2085	8.45947	-7.65381
2.287	-24.67346	-18.63098	-0.90637	3.92761	-11.48071
2.2875	-21.45081	-15.50903	-4.22974	6.74744	-17.72461
2.288	-16.21399	-14.19983	-6.14319	8.66089	-23.46497
2.2885	-10.37292	-2.31628	-6.74744	0.20142	-19.83948
2.289	0.40283	-11.88354	-1.10779	0.50354	-18.93311
2.2895	5.53894	-6.64673	-2.31628	-1.2085	-20.04089
2.29	9.66797	-6.94885	-2.31628	-0.80566	-21.75293
2.2905	9.97009	0.70496	-6.44531	3.02124	-21.65222
2.291	24.06921	0.90637	-5.13611	0.70496	-28.39966
2.2915	18.8324	6.74744	-4.33044	0.50354	-25.47913
2.292	17.12036	9.06372	-5.74036	5.74036	-22.76001
2.2925	29.40674	10.97717	0.60425	-4.02832	-21.45081
2.293	32.02515	12.5885	2.5177	-0.50354	-15.00549
2.2935	31.72302	15.20691	1.3092	-1.51062	-14.40125
2.294	19.73877	13.09204	4.12903	-1.40991	-6.64673
2.2945	24.87488	10.67505	-1.40991	0.70496	-4.73328
2.295	19.94019	19.83948	1.40991	1.61133	-4.43115
2.2955	22.86072	11.07788	3.62549	0.30212	-4.53186
2.296	21.45081	9.97009	4.83398	7.45239	-1.00708
2.2965	23.26355	11.07788	0.30212	-4.02832	5.43823
2.297	28.80249	2.71912	-2.31628	1.81274	8.45947
2.2975	22.15576	-1.81274	-5.84106	4.22974	5.23682
2.298	12.89062	-4.12903	-3.42407	-1.91345	15.50903
2.2985	12.68921	-0.50354	-5.33752	-3.02124	17.82532
2.299	0.10071	-6.04248	-4.02832	3.02124	20.34302
2.2995	-6.94885	-5.94177	-3.8269	6.84814	22.45789
2.3	-7.45239	-6.74744	-2.21558	0.10071	21.55151
2.3005	-8.96301	-12.5885	-3.52478	6.64673	22.35718
2.301	-15.81116	-22.76001	-2.5177	6.74744	18.42957
2.3015	-21.45081	-15.20691	-3.52478	2.31628	17.32178
2.302	-27.59399	-12.48779	-5.13611	7.15027	18.93311
2.3025	-36.25488	-13.797	-3.92761	-3.32336	17.42249
2.303	-39.57825	-18.42957	-3.92761	0.30212	12.38708
2.3035	-37.26196	-14.90479	-3.52478	-2.21558	6.84814
2.304	-40.08179	-15.20691	-2.61841	1.10779	6.44531
2.3045	-42.8009	-14.80408	-0.90637	1.91345	1.71204
2.305	-31.11877	-7.65381	4.73328	2.31628	-1.2085
2.3055	-39.37683	-9.97009	5.94177	3.52478	2.11487
2.306	-36.95984	-12.28638	3.22266	8.15735	-6.14319
2.3065	-31.72302	-12.89062	3.02124	1.3092	-10.87646
2.307	-42.39807	-11.17859	-0.90637	0.90637	-12.89062
2.3075	-24.97559	-6.74744	4.43115	6.64673	-8.66089
2.308	-23.26355	-8.45947	-1.10779	-3.32336	-17.01965
2.3085	-18.63098	-3.92761	-3.42407	-0.10071	-14.30054
2.309	-4.12903	1.10779	-1.10779	5.84106	-22.86072
2.3095	-2.92053	-3.12195	-0.40283	-3.42407	-24.06921
2.31	1.40991	7.04956	2.31628	0.40283	-17.22107
2.3105	10.37292	3.62549	-0.10071	3.92761	-27.89612
2.311	5.13611	4.83398	0	3.02124	-25.37842
2.3115	16.21399	7.25098	-0.80566	1.81274	-20.24231
2.312	18.02673	9.97009	-5.33752	3.32336	-21.55151
2.3125	32.93152	8.15735	1.10779	-2.81982	-15.30762
2.313	30.2124	14.80408	2.31628	-0.30212	-13.19275
2.3135	25.07629	11.07788	0.50354	1.3092	-11.17859
2.314	32.12585	11.68213	-0.90637	-1.51062	-9.66797
2.3145	30.51453	10.0708	-0.90637	-3.22266	-9.36584
2.315	25.47913	13.49487	1.61133	-1.10779	-5.84106
2.3155	28.9032	11.88354	-0.90637	-3.92761	5.0354
2.316	29.20532	15.00549	1.00708	-3.92761	7.75452
2.3165	28.09753	10.17151	-4.53186	-1.61133	0.90637
2.317	20.64514	5.84106	-2.31628	2.41699	8.15735
2.3175	15.60974	7.15027	-2.5177	4.33044	9.46655
2.318	7.45239	8.45947	-1.91345	5.74036	8.56018
2.3185	3.02124	2.71912	3.52478	6.54602	16.21399
2.319	2.01416	-2.21558	3.32336	3.7262	13.09204
2.3195	-5.74036	-6.04248	-4.73328	-2.11487	18.42957
2.32	-9.56726	-8.96301	0.30212	2.31628	15.40833
2.3205	-17.92603	-6.3446	-4.33044	3.22266	16.51611
2.321	-18.32886	-8.66089	-1.2085	2.5177	21.45081
2.3215	-25.37842	-14.40125	-2.21558	6.2439	17.12036
2.322	-33.33435	-12.5885	-5.84106	1.2085	15.71045
2.3225	-36.4563	-13.49487	-3.92761	5.94177	15.71045
2.323	-36.05347	-15.71045	2.61841	6.2439	17.01965
2.3235	-36.35559	-12.68921	-0.10071	6.14319	9.06372
2.324	-38.57117	-19.33594	-2.01416	2.31628	2.31628
2.3245	-36.85913	-17.22107	-6.2439	0.70496	5.94177
2.325	-34.54285	-23.26355	1.91345	1.81274	2.11487
2.3255	-29.50745	-12.38708	-4.93469	6.14319	3.7262
2.326	-34.54285	-15.71045	-1.61133	4.33044	-4.73328
2.3265	-32.83081	-13.797	-0.30212	10.37292	-9.86938
2.327	-29.91028	-17.22107	-2.31628	-2.5177	-12.78992
2.3275	-19.03381	-11.2793	0.10071	-0.40283	-15.30762
2.328	-16.51611	-9.26514	-3.52478	-1.51062	-17.52319
2.3285	-17.42249	-4.22974	-0.70496	1.71204	-16.81824
2.329	-3.7262	0.80566	-2.92053	6.3446	-17.22107
2.3295	5.94177	3.92761	-4.73328	5.23682	-20.74585
2.33	5.13611	-1.51062	-8.8623	6.44531	-21.24939
2.3305	8.7616	6.94885	-10.57434	2.11487	-17.01965
2.331	12.78992	7.35168	0	-5.13611	-17.52319
2.3315	24.06921	10.87646	-1.51062	-0.10071	-20.24231
2.332	25.177	8.56018	-6.64673	5.74036	-20.34302
2.3325	25.98267	19.33594	-3.12195	-6.44531	-22.05505
2.333	35.95276	15.81116	-3.42407	-6.54602	-18.02673
2.3335	28.70178	19.33594	-5.13611	-6.14319	-15.20691
2.334	24.87488	20.64514	-5.94177	-6.94885	-8.45947
2.3345	28.80249	18.42957	-7.45239	-3.7262	-2.01416
2.335	21.95435	17.72461	-4.63257	2.92053	-6.94885
2.3355	31.52161	13.797	3.92761	1.91345	0.50354
2.336	32.93152	13.797	3.52478	-4.83398	1.81274
2.3365	22.05505	7.25098	-1.2085	-4.73328	7.5531
2.337	25.78125	8.66089	-2.11487	-0.60425	5.53894
2.3375	17.42249	8.35876	2.01416	2.31628	7.04956
2.338	11.17859	8.96301	-1.00708	1.71204	11.58142
2.3385	8.15735	4.22974	2.81982	0.50354	16.11328
2.339	0.70496	-0.10071	-1.81274	1.81274	19.23523
2.3395	-0.20142	-6.14319	-0.10071	-0.30212	22.55859
2.34	-13.797	-6.04248	0	-2.71912	20.94727
2.3405	-13.89771	-5.23682	2.31628	-2.71912	23.36426
2.341	-18.02673	-6.74744	0.90637	0.50354	17.01965
2.3415	-23.8678	-9.16443	-0.50354	-0.70496	17.22107
2.342	-29.91028	-13.797	5.84106	-2.71912	18.42957
2.3425	-36.65771	-19.23523	-0.90637	-4.12903	14.19983
2.343	-39.88037	-19.13452	4.02832	6.94885	10.57434
2.3435	-38.36975	-13.59558	1.81274	-2.01416	14.09912
2.344	-41.79382	-17.12036	2.5177	4.12903	3.8269
2.3445	-42.39807	-14.60266	3.8269	0.30212	7.15027
2.345	-39.57825	-13.39417	4.12903	5.43823	1.91345
2.3455	-35.54993	-10.0708	-0.90637	6.04248	1.61133
2.346	-38.974	-19.94019	-2.61841	-1.71204	5.0354
2.3465	-42.8009	-13.19275	0.10071	4.33044	-8.8623
2.347	-35.95276	-7.85522	-0.50354	-2.5177	-12.99133
2.3475	-29.60815	-8.56018	4.22974	0.90637	-8.56018
2.348	-23.06213	-4.33044	-0.10071	-1.2085	-15.40833
2.3485	-16.01257	-3.7262	-1.51062	-1.10779	-21.65222
2.349	-10.57434	3.22266	-2.5177	-1.3092	-17.32178
2.3495	-11.48071	4.73328	-0.30212	-0.30212	-27.6947
2.35	2.92053	5.43823	0.60425	-0.70496	-23.76709
2.3505	5.94177	-2.01416	-0.20142	-4.43115	-22.45789
2.351	11.98425	6.74744	2.01416	-2.71912	-21.75293
2.3515	6.54602	5.63965	-0.20142	0.30212	-18.8324
2.352	20.04089	12.18567	4.12903	-0.80566	-16.61682
2.3525	22.15576	22.15576	2.71912	-4.73328	-16.3147
2.353	21.65222	19.53735	2.11487	0.10071	-15.00549
2.3535	26.48621	17.6239	0.10071	2.31628	-14.40125
2.354	28.29895	16.21399	-0.80566	-3.52478	-7.5531
2.3545	26.78833	9.36584	-6.3446	1.3092	0.80566
2.355	29.10461	6.04248	-6.54602	-4.33044	2.21558
2.3555	33.53577	2.61841	-2.31628	-5.33752	3.7262
2.356	31.32019	2.31628	-1.51062	-1.10779	14.80408
2.3565	32.52869	-5.23682	-0.10071	-4.63257	3.32336
2.357	31.72302	1.81274	-0.70496	-9.36584	10.57434
2.3575	25.177	1.40991	-5.74036	-6.3446	12.78992
2.358	11.2793	1.40991	-3.52478	-9.66797	10.37292
2.3585	7.5531	-2.5177	-3.8269	2.81982	15.81116
2.359	1.10779	-8.25806	0.50354	2.5177	15.40833
2.3595	-5.94177	-6.14319	0.50354	0.80566	19.03381
2.36	-5.13611	-11.17859	-4.33044	-0.10071	23.66638
2.3605	-7.95593	-9.46655	-0.90637	6.14319	18.63098
2.361	-19.73877	-8.66089	-3.32336	3.32336	24.67346
2.3615	-25.88196	-4.43115	4.02832	2.71912	25.68054
2.362	-31.52161	-18.22815	-5.33752	-0.10071	24.57275
2.3625	-42.8009	-10.27222	-2.01416	2.5177	17.22107
2.363	-33.63647	-17.6239	-4.33044	7.15027	17.92603
2.3635	-31.4209	-22.76001	3.32336	0.90637	11.48071
2.364	-31.11877	-20.34302	-0.10071	2.01416	9.86938
2.3645	-29.20532	-18.8324	-0.40283	1.00708	-3.32336
2.365	-35.65063	-23.46497	-0.30212	-0.10071	5.13611
2.3655	-34.94568	-16.41541	-3.7262	-1.91345	-3.42407
2.366	-28.50037	-20.1416	-3.32336	-4.22974	-8.35876
2.3665	-31.72302	-15.00549	-4.53186	-6.94885	-5.84106
2.367	-29.30603	-14.80408	-7.45239	-3.8269	-10.47363
2.3675	-16.71753	-5.94177	-3.02124	-1.10779	-12.08496
2.368	-16.61682	-7.04956	-3.42407	-6.3446	-10.57434
2.3685	-17.6239	0.10071	-5.43823	-5.74036	-14.90479
2.369	-8.7616	2.92053	1.2085	-0.10071	-18.63098
2.3695	3.22266	0.90637	-5.33752	2.21558	-20.94727
2.37	7.35168	6.94885	-4.02832	5.53894	-20.74585
2.3705	14.19983	2.92053	-0.20142	6.54602	-24.47205
2.371	8.7616	1.51062	-4.33044	-5.0354	-21.45081
2.3715	13.19275	6.74744	-5.74036	0.10071	-15.30762
2.372	19.94019	7.15027	-1.71204	-0.60425	-17.22107
2.3725	25.78125	20.64514	1.2085	-3.32336	-18.12744
2.373	32.22656	16.21399	-4.93469	-0.20142	-15.20691
2.3735	28.50037	10.87646	-1.51062	0	-15.1062
2.374	27.19116	14.09912	-5.84106	1.51062	-9.46655
2.3745	26.58691	12.5885	-4.63257	-3.32336	-6.14319
2.375	25.47913	16.91895	-0.20142	-2.71912	-8.45947
2.3755	29.20532	12.89062	0.80566	-0.50354	-1.40991
2.376	23.8678	5.0354	0.10071	-5.74036	0.70496
2.3765	22.35718	10.57434	-0.90637	-4.43115	2.41699
2.377	21.45081	5.74036	0.40283	1.2085	4.12903
2.3775	27.89612	-1.51062	3.22266	-4.83398	8.05664
2.378	16.21399	2.61841	-8.56018	-8.25806	11.48071
2.3785	0.90637	-2.31628	-2.21558	-1.2085	20.74585
2.379	-0.10071	0.20142	-2.31628	-4.12903	23.26355
2.3795	-1.3092	-9.66797	1.3092	-0.50354	19.53735
2.38	-6.54602	-4.33044	1.91345	-6.04248	19.94019
2.3805	-14.40125	-12.78992	-0.90637	-1.40991	21.04797
2.381	-14.09912	-11.68213	-1.81274	4.53186	25.177
2.3815	-19.43665	-12.08496	2.31628	3.62549	23.26355
2.382	-28.70178	-14.30054	3.02124	-0.10071	21.14868
2.3825	-31.21948	-13.99841	-1.91345	-3.52478	15.60974
2.383	-35.75134	-15.00549	-5.53894	2.92053	14.90479
2.3835	-43.00232	-24.47205	-4.33044	-2.31628	16.21399
2.384	-35.75134	-19.83948	-0.10071	0.40283	7.35168
2.3845	-36.15417	-19.03381	0.10071	11.17859	0.70496
2.385	-36.65771	-18.93311	-7.04956	4.22974	0.10071
2.3855	-31.52161	-16.61682	-4.83398	1.00708	-1.10779
2.386	-30.71594	-9.56726	-12.38708	3.42407	-3.7262
2.3865	-30.51453	-10.37292	-9.16443	0.50354	-2.92053
2.387	-23.46497	-15.20691	-11.17859	5.74036	-6.74744
2.3875	-20.64514	-19.63806	-6.54602	9.46655	-10.77576
2.388	-11.58142	-14.70337	-4.83398	-0.60425	-12.38708
2.3885	-7.15027	-1.40991	-8.35876	1.10779	-12.38708
2.389	-2.31628	-4.73328	-6.94885	2.5177	-21.3501
2.3895	5.53894	-4.63257	-3.12195	3.52478	-22.45789
2.39	10.67505	-10.17151	-5.13611	0.70496	-24.67346
2.3905	8.7616	-0.10071	-0.10071	1.71204	-20.24231
2.391	12.38708	1.71204	-5.53894	-5.94177	-24.67346
2.3915	13.19275	5.74036	0.30212	-1.2085	-23.46497
2.392	23.96851	5.23682	-4.53186	-0.10071	-23.06213
2.3925	29.00391	15.00549	1.81274	-4.33044	-23.26355
2.393	23.66638	13.797	4.93469	-8.35876	-19.73877
2.3935	26.98975	13.797	6.64673	-7.45239	-19.73877
2.394	25.78125	14.30054	5.0354	-0.60425	-12.78992
2.3945	25.27771	15.50903	3.32336	-7.75452	-15.20691
2.395	26.18408	10.0708	1.71204	-0.40283	-3.32336
2.3955	23.66638	10.27222	0.40283	-3.12195	-1.81274
2.396	18.8324	9.46655	-0.10071	-0.30212	2.11487
2.3965	18.12744	8.15735	5.53894	-2.01416	0.90637
2.397	16.71753	5.33752	8.15735	-6.3446	4.83398
2.3975	11.78284	6.04248	3.7262	-7.45239	4.63257
2.398	-0.90637	-0.10071	1.00708	-0.10071	7.35168
2.3985	1.3092	2.5177	1.81274	-0.50354	16.51611
2.399	-0.60425	-7.45239	1.81274	-1.10779	15.00549
2.3995	-5.0354	-10.37292	-0.40283	-1.51062	17.82532
