massimale_chiusura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
7.639	701.43127	-83.68835	40.38391	-123.36731	203.02734
7.6395	369.09485	-1.3092	49.64905	-120.34607	175.43335
7.64	289.13269	13.49487	78.04871	-228.80859	104.4342
7.6405	204.9408	2.11487	109.67102	-247.64099	-123.77014
7.641	-241.09497	69.38782	154.48608	-216.11938	-298.90137
7.6415	-572.72644	167.57812	208.46558	-197.68982	-278.75977
7.642	-763.46741	246.4325	284.80225	-142.099	-203.53088
7.6425	-610.69336	206.75354	302.32544	-41.79382	-210.27832
7.643	-251.87073	93.15491	77.84729	134.24377	-19.13452
7.6435	64.65454	-16.61682	-263.95569	149.55139	387.22229
7.644	390.94849	-38.47046	-293.86597	25.88196	609.9884
7.6445	887.53967	3.8269	-122.96448	-118.43262	541.90979
7.645	1073.74878	64.151	-33.13293	-115.20996	153.57971
7.6455	1037.79602	47.63489	-27.49329	-58.30994	-7.95593
7.646	963.87634	7.15027	-52.46887	134.34448	-39.37683
7.6465	697.30225	-50.45471	-77.54517	185.00061	-108.66394
7.647	428.61328	-215.81726	-108.86536	282.18384	-202.62451
7.6475	-100.00305	-308.56934	-65.66162	359.82971	-211.78894
7.648	-667.39197	-307.56226	-49.34692	261.33728	-300.00916
7.6485	-1168.91785	-163.24768	-78.85437	84.79614	-302.22473
7.649	-1460.76965	18.93311	-54.38232	-32.52869	-325.79041
7.6495	-1267.81311	100.70801	-8.7616	-115.7135	-274.42932
7.65	-902.14233	66.36658	-18.8324	-153.57971	-147.23511
7.6505	-632.94983	29.10461	-36.55701	-94.3634	-9.16443
7.651	-516.53137	25.177	17.22107	-107.65686	125.38147
7.6515	-494.2749	37.7655	195.27283	-151.96838	270.09888
7.652	-413.40637	26.78833	155.19104	-134.34448	401.92566
7.6525	-352.78015	16.81824	-4.12903	-173.01636	430.1239
7.653	-403.03345	-13.29346	-77.64587	-142.40112	334.65271
7.6535	-500.41809	-44.71436	-96.57898	103.93066	237.57019
7.654	-492.66357	-72.40906	-71.80481	178.35388	232.53479
7.6545	-403.7384	-80.96924	-59.51843	44.0094	123.16589
7.655	-284.80225	-99.80164	-39.88037	11.17859	40.48462
7.6555	-197.4884	-107.45544	-40.78674	32.62939	25.88196
7.656	-168.68591	-66.76941	-28.29895	58.10852	-15.00549
7.6565	-150.8606	-35.34851	38.26904	86.10535	-1.3092
7.657	-134.14307	-23.76709	70.19348	76.63879	25.47913
7.6575	-114.20288	-17.6239	57.40356	83.28552	32.22656
7.658	-66.76941	-2.92053	-0.30212	82.88269	-21.45081
7.6585	21.45081	-4.83398	-10.97717	113.80005	-185.10132
7.659	70.19348	-4.53186	-0.90637	213.70239	-315.31677
7.6595	35.75134	49.24622	41.59241	140.78979	-328.91235
7.66	7.75452	116.61987	88.42163	27.29187	-387.02087
7.6605	17.12036	141.99829	95.97473	53.67737	-459.93347
7.661	107.55615	140.48767	-8.15735	94.76624	-466.37878
7.6615	189.83459	135.04944	-72.81189	101.21155	-386.21521
7.662	311.28845	124.27368	20.24231	-107.45544	-275.63782
7.6625	493.97278	86.60889	98.49243	-374.53308	-83.18481
7.663	615.72876	58.30994	160.62927	-543.52112	92.34924
7.6635	656.91833	43.50586	197.89124	-603.6438	42.39807
7.664	562.05139	40.48462	238.17444	-550.67139	-24.67346
7.6645	410.88867	1.3092	228.20435	-351.67236	45.41931
7.665	206.25	-84.49402	62.74109	44.81506	111.38306
7.6655	-119.94324	-90.23438	-158.81653	570.20874	166.16821
7.666	-342.50793	-51.96533	-278.05481	465.57312	283.09021
7.6665	-231.32629	-33.33435	-314.4104	209.87549	254.99268
7.667	-1.51062	-25.88196	-269.69604	69.08569	220.44983
7.6675	176.84326	-33.43506	-220.047	78.45154	139.27917
7.668	366.37573	-84.89685	-198.49548	29.80957	87.81738
7.6685	439.99329	-131.02112	-170.39795	-172.3114	125.98572
7.669	393.16406	-146.93298	-113.69934	-259.82666	148.54431
7.6695	305.6488	-156.70166	-43.50586	-132.33032	99.70093
7.67	82.68127	-124.4751	-27.29187	202.12097	67.17224
7.6705	-265.66772	-65.3595	-35.85205	325.79041	119.33899
7.671	-594.78149	5.94177	-75.53101	257.51038	102.52075
7.6715	-708.27942	76.94092	-65.15808	166.67175	61.73401
7.672	-674.64294	118.73474	-35.34851	87.71667	154.88892
7.6725	-531.33545	91.94641	-5.84106	35.2478	301.11694
7.673	-367.1814	59.41772	52.8717	-59.1156	323.07129
7.6735	-231.22559	30.11169	109.26819	-145.62378	162.44202
7.674	-128.80554	28.39966	141.89758	-178.35388	-168.18237
7.6745	-76.84021	18.93311	142.30042	-124.67651	-313.1012
7.675	-84.49402	-10.17151	127.19421	177.14539	-273.72437
7.6755	-114.30359	-28.09753	81.57349	137.76855	-97.08252
7.676	-124.87793	-30.11169	8.7616	-89.52942	104.4342
7.6765	-115.20996	-21.24939	-73.01331	-12.99133	206.95496
7.677	-138.47351	-13.19275	-137.46643	79.76074	383.5968
7.6775	-142.50183	-17.12036	-161.53564	-0.30212	349.25537
7.678	-120.44678	-22.25647	-146.93298	67.27295	92.34924
7.6785	-81.37207	-44.0094	-149.75281	212.5946	-156.19812
7.679	-70.19348	-60.92834	-166.97388	295.17517	-231.22559
7.6795	-62.74109	-62.53967	-129.40979	267.17834	-168.28308
7.68	-49.44763	-27.09045	1.3092	152.57263	-123.56873
7.6805	-40.88745	13.19275	85.90393	46.42639	-79.35791
7.681	-13.29346	36.95984	90.5365	-11.07788	-58.30994
7.6815	4.43115	50.85754	96.47827	-86.40747	-43.50586
7.682	42.29736	24.67346	46.72852	-172.21069	32.62939
7.6825	67.97791	-4.63257	-24.16992	-217.5293	260.12878
7.683	64.75525	10.67505	9.16443	-251.06506	311.79199
7.6835	63.84888	71.7041	71.60339	-265.76843	114.20288
7.684	113.29651	115.7135	45.92285	-188.92822	-166.57104
7.6845	161.63635	137.26501	55.89294	14.40125	-488.73596
7.685	216.42151	162.64343	134.04236	7.04956	-590.85388
7.6855	251.06506	131.22253	157.00378	20.74585	-504.44641
7.686	254.79126	74.2218	78.55225	-85.5011	-217.83142
7.6865	240.69214	9.86938	-44.71436	-174.22485	64.151
7.687	213.40027	-56.69861	-67.77649	-151.76697	195.67566
7.6875	162.2406	-71.90552	-26.3855	-206.35071	311.79199
7.688	103.82996	-55.59082	89.63013	-251.16577	362.75024
7.6885	75.73242	-29.60815	107.55615	-209.06982	305.04456
7.689	-39.47754	4.53186	20.64514	10.87646	97.38464
7.6895	-159.21936	31.72302	-49.74976	225.68665	-33.33435
7.69	-182.18079	32.02515	1.91345	170.90149	-121.55457
7.6905	-115.10925	44.61365	59.92126	79.15649	-125.18005
7.691	-46.92993	48.54126	38.67188	29.91028	-85.80322
7.6915	-14.19983	45.62073	-14.60266	56.5979	-49.0448
7.692	-1.40991	52.26746	-13.29346	-13.797	49.74976
7.6925	8.56018	72.00623	68.58215	-209.47266	51.26038
7.693	14.70337	70.89844	106.54907	-263.15002	-37.96692
7.6935	124.17297	26.48621	24.97559	-51.66321	-77.04163
7.694	333.34351	-9.36584	5.33752	84.09119	-16.01257
7.6945	445.02869	13.09204	73.51685	28.39966	62.13684
7.695	594.07654	25.88196	85.40039	6.2439	6.74744
7.6955	728.52173	2.71912	24.57275	191.64734	-186.41052
7.696	718.55164	-56.69861	-91.34216	402.22778	-189.53247
7.6965	607.67212	-109.87244	-183.99353	360.13184	-114.20288
7.697	428.71399	-151.86768	-148.14148	306.35376	-116.72058
7.6975	215.0116	-192.25159	-83.78906	250.46082	-127.19421
7.698	-149.34998	-173.31848	-59.01489	168.08167	-101.51367
7.6985	-469.90356	-134.44519	-13.69629	58.91418	-74.42322
7.699	-627.91443	-92.85278	51.5625	-33.43506	-61.73401
7.6995	-717.54456	-8.96301	49.0448	55.69153	-49.74976
7.7	-712.30774	25.68054	10.87646	135.65369	-39.77966
7.7005	-529.422	23.36426	10.87646	76.03455	-35.54993
7.701	-281.17676	37.46338	10.87646	67.07153	-44.0094
7.7015	33.33435	41.18958	10.87646	47.13135	-45.62073
7.702	477.05383	-32.42798	10.87646	66.76941	-60.3241
7.7025	871.32568	-124.37439	10.87646	84.39331	-72.50977
7.703	1359.4574	-190.03601	10.87646	37.16125	-43.60657
7.7035	1825.93689	-250.05798	10.87646	-57.40356	-15.1062
7.704	1753.22571	-224.88098	10.87646	-116.72058	96.57898
7.7045	1302.65808	-202.5238	10.87646	-77.74658	213.29956
7.705	799.11804	-242.00134	10.87646	-135.65369	252.17285
7.7055	269.59534	-237.26807	10.87646	-180.67017	209.57336
7.706	-432.23877	-98.69385	10.87646	-185.80627	134.44519
7.7065	-958.23669	35.44922	10.87646	-243.81409	227.70081
7.707	-1145.85571	110.27527	10.87646	-284.70154	258.41675
7.7075	-921.17615	184.09424	80.66711	-260.63232	181.57654
7.708	-352.78015	210.27832	137.76855	-183.99353	-56.90002
7.7085	349.85962	103.22571	77.84729	-90.43579	-177.74963
7.709	992.98096	-34.94568	-48.94409	-64.75525	-29.80957
7.7095	1061.96594	-81.06995	-109.4696	119.84253	92.14783
7.71	856.11877	-115.81421	-61.53259	31.72302	158.61511
7.7105	478.86658	-120.14465	50.354	-203.32947	154.08325
7.711	-55.08728	-76.63879	129.30908	-226.69373	49.24622
7.7115	-636.17249	-36.75842	155.49316	-150.45776	0.50354
7.712	-1140.31677	61.23047	159.01794	-98.49243	24.67346
7.7125	-1492.69409	223.47107	145.01953	98.99597	-123.36731
7.713	-1555.83801	361.13892	92.65137	320.755	-256.90613
7.7135	-1240.21912	381.0791	35.85205	143.20679	-97.18323
7.714	-698.0072	327.90527	9.66797	-215.21301	153.17688
7.7145	-348.349	265.96985	-17.22107	-395.07751	186.20911
7.715	-166.57104	170.39795	-65.66162	-68.68286	16.61682
7.7155	8.56018	69.99207	-111.18164	328.40881	4.12903
7.716	77.84729	-20.44373	-124.37439	322.26562	142.30042
7.7165	158.5144	-129.00696	-126.18713	204.33655	188.22327
7.717	227.29797	-179.66309	-170.29724	234.85107	96.7804
7.7175	169.89441	-116.51917	-195.27283	300.41199	-55.2887
7.718	-95.77332	19.03381	-129.81262	243.71338	-158.81653
7.7185	-381.68335	46.02356	-46.62781	76.43738	-37.7655
7.719	-501.62659	-22.25647	-2.21558	-14.70337	89.328
7.7195	-553.79333	-112.49084	-30.2124	58.10852	-3.32336
7.72	-529.72412	-172.3114	-73.01331	153.78113	-47.63489
7.7205	-488.83667	-159.11865	-73.61755	136.76147	114.20288
7.721	-497.49756	-66.97083	51.36108	-6.74744	241.69922
7.7215	-486.82251	19.43665	230.92346	-169.29016	202.4231
7.722	-459.53064	102.21863	312.79907	-131.02112	-124.87793
7.7225	-331.93359	125.58289	326.69678	-85.80322	-433.54797
7.723	-176.84326	93.15491	266.5741	-138.57422	-507.16553
7.7235	-97.18323	44.81506	180.36804	-106.44836	-432.94373
7.724	-43.00232	29.70886	116.41846	-208.36487	-169.89441
7.7245	35.95276	38.16833	139.5813	-389.8407	48.64197
7.725	68.68286	55.08728	171.60645	-384.20105	102.21863
7.7255	71.20056	40.78674	21.55151	-136.86218	12.5885
7.726	89.52942	26.88904	-193.6615	-0.10071	84.39331
7.7265	138.17139	-8.8623	-263.65356	-38.67188	177.64893
7.727	122.86377	-38.87329	-190.43884	22.45789	71.60339
7.7275	81.67419	-41.39099	-119.23828	111.48376	3.42407
7.728	-22.76001	-8.7616	-48.54126	24.57275	23.46497
7.7285	-121.75598	17.32178	-2.01416	71.60339	-28.70178
7.729	-103.72925	34.03931	15.30762	285.5072	2.92053
7.7295	-61.53259	21.45081	-3.7262	187.11548	68.68286
7.73	-2.31628	-11.68213	-9.46655	96.8811	-5.94177
7.7305	114.10217	-30.01099	-6.94885	24.47205	-82.07703
7.731	318.43872	-44.91577	-38.57117	47.8363	-133.03528
7.7315	461.5448	-37.26196	-53.07312	94.76624	-37.36267
7.732	436.97205	-5.84106	-3.92761	164.55688	73.11401
7.7325	316.02173	43.00232	25.57983	16.3147	98.99597
7.733	98.49243	96.27686	54.88586	-70.79773	57.50427
7.7335	241.09497	113.1958	110.17456	-117.12341	-175.73547
7.734	583.30078	72.20764	97.58606	82.47986	-228.30505
7.7345	634.15833	5.74036	3.8269	112.59155	9.86938
7.735	365.46936	-51.26038	-28.19824	-1.2085	202.32239
7.7355	219.84558	-109.06677	-23.46497	-133.63953	317.53235
7.736	255.99976	-102.62146	36.55701	-175.93689	70.89844
7.7365	266.97693	-88.72375	108.46252	-270.60242	-162.13989
7.737	216.82434	-80.56641	46.62781	-226.89514	-150.35706
7.7375	-230.72205	38.77258	9.46655	-202.32239	-107.45544
7.738	-778.27148	217.83142	198.79761	-348.95325	-117.52625
7.7385	-692.66968	229.11072	243.71338	-492.56287	-215.41443
7.739	-23.16284	110.47668	130.71899	-427.30408	-259.22241
7.7395	448.25134	-21.14868	22.25647	-166.47034	-202.92664
7.74	518.1427	-98.0896	4.63257	70.19348	-70.79773
7.7405	357.2113	-106.54907	32.12585	93.55774	98.89526
7.741	110.87952	-102.01721	-32.93152	-7.95593	215.31372
7.7415	-104.03137	-110.47668	-121.15173	147.63794	173.31848
7.742	-168.28308	-154.58679	-137.86926	296.7865	-34.03931
7.7425	-265.46631	-138.57422	-110.87952	446.53931	-141.69617
7.743	-517.13562	-31.52161	-135.35156	469.29932	-78.65295
7.7435	-525.59509	29.00391	-175.03052	394.27185	3.8269
7.744	-268.48755	47.03064	-154.48608	354.89502	-121.75598
7.7445	-40.58533	51.05896	-87.31384	253.48206	-221.05408
7.745	25.177	35.54993	13.69629	179.36096	-222.86682
7.7455	33.53577	-20.74585	74.52393	145.9259	-79.86145
7.746	-57.30286	-19.83948	56.69861	124.07227	54.98657
7.7465	-174.72839	0.90637	-16.21399	76.23596	180.97229
7.747	-122.05811	-14.30054	-109.06677	-58.20923	282.38525
7.7475	4.22974	-17.12036	-159.82361	-76.7395	279.06189
7.748	-4.73328	-8.7616	-96.8811	-75.93384	189.73389
7.7485	-49.54834	-6.94885	-44.81506	-180.26733	198.89832
7.749	-92.14783	2.5177	-57.8064	-195.27283	112.99438
7.7495	-110.07385	16.71753	-42.7002	-212.19177	9.46655
7.75	-172.00928	20.24231	-47.63489	-125.98572	-104.03137
7.7505	-232.13196	-16.01257	-146.63086	22.25647	-129.81262
7.751	-251.16577	-22.86072	-138.47351	20.94727	-144.01245
7.7515	-238.37585	7.85522	-14.30054	-159.01794	-69.48853
7.752	-171.70715	15.20691	70.79773	-234.85107	-12.99133
7.7525	-113.29651	-9.86938	91.34216	-147.83936	23.8678
7.753	-101.71509	-16.51611	95.06836	-17.6239	103.62854
7.7535	-75.22888	-6.2439	126.48926	46.82922	164.7583
7.754	-43.80798	20.1416	169.99512	-59.1156	135.45227
7.7545	-37.66479	18.22815	232.73621	-15.81116	15.40833
7.755	-63.54675	7.25098	311.48987	79.05579	-86.30676
7.7555	-93.15491	7.45239	274.83215	48.44055	-36.35559
7.756	-86.10535	43.20374	104.83704	-26.78833	69.1864
7.7565	-76.53809	62.33826	-31.82373	-84.39331	85.09827
7.757	-59.82056	65.15808	-125.7843	-172.3114	46.02356
7.7575	50.2533	23.66638	-162.03918	-160.62927	54.18091
7.758	170.70007	-17.72461	-130.31616	-88.22021	105.23987
7.7585	207.96204	-12.68921	-84.09119	-41.89453	137.76855
7.759	177.95105	28.09753	-6.14319	-54.0802	60.3241
7.7595	148.94714	54.98657	137.16431	-152.47192	-242.00134
7.76	239.18152	63.24463	233.34045	-133.03528	-415.62195
7.7605	295.17517	30.71594	164.25476	136.56006	-343.51501
7.761	323.37341	-45.62073	51.86462	212.29248	-143.00537
7.7615	423.67859	-65.56091	-8.7616	10.97717	-174.8291
7.762	371.31042	-10.57434	-67.17224	75.93384	-328.2074
7.7625	284.80225	63.74817	-151.16272	318.03589	-364.05945
7.763	111.8866	77.948	-136.05652	394.57397	-194.87
7.7635	1.3092	13.99841	-100.80872	-21.24939	84.69543
7.764	-92.14783	-10.57434	-101.01013	-300.81482	172.71423
7.7645	-189.83459	-4.33044	-106.24695	-251.4679	93.0542
7.765	-180.67017	-9.97009	-106.9519	-58.10852	-0.60425
7.7655	-187.31689	-16.81824	-133.74023	97.88818	-45.62073
7.766	1.51062	-20.34302	-170.59937	287.31995	-6.44531
7.7665	293.66455	-60.22339	-184.29565	321.76208	85.70251
7.767	516.02783	-85.70251	-149.24927	119.33899	189.43176
7.7675	540.90271	-63.74817	-90.43579	11.98425	160.32715
7.768	392.25769	-30.51453	-44.81506	-3.32336	163.14697
7.7685	176.94397	-13.59558	-61.73401	-0.50354	159.01794
7.769	-52.8717	-6.3446	-76.23596	142.60254	88.42163
7.7695	-300.10986	25.98267	-40.78674	264.55994	-29.00391
7.77	-439.69116	32.62939	-1.00708	275.73853	-79.86145
7.7705	-498.70605	9.97009	18.22815	190.43884	-76.53809
7.771	-441.70532	-13.99841	20.74585	146.83228	-75.53101
7.7715	-322.56775	-1.40991	58.30994	169.08875	-80.36499
7.772	-147.83936	-0.10071	100.40588	66.97083	-3.7262
7.7725	-17.92603	0.70496	88.22021	-22.45789	34.14001
7.773	18.8324	2.5177	96.17615	-117.82837	-52.26746
7.7735	-12.18567	26.28479	188.52539	-187.92114	-151.36414
7.774	-83.88977	54.28162	224.67957	-349.5575	-73.21472
7.7745	-64.65454	77.14233	248.74878	-529.11987	109.26819
7.775	66.76941	51.05896	263.35144	-640.80505	269.99817
7.7755	138.07068	-8.05664	141.89758	-557.72095	380.37415
7.776	187.71973	-53.37524	-38.67188	-241.29639	334.95483
7.7765	117.92908	-67.57507	-129.91333	250.76294	307.26013
7.777	83.48694	-89.93225	-128.20129	90.5365	381.58264
7.7775	190.33813	-89.93225	-233.9447	-45.01648	311.79199
7.778	250.2594	-89.93225	-423.37646	212.39319	113.09509
7.7785	91.94641	-89.93225	-398.19946	256.70471	-71.7041
7.779	-150.9613	-89.93225	-204.63867	161.23352	-85.80322
7.7795	-263.35144	-89.93225	-79.76074	72.50977	-74.42322
7.78	-187.21619	-89.93225	-63.54675	71.60339	-118.33191
7.7805	-38.06763	-89.93225	-65.76233	167.77954	-235.75745
7.781	178.35388	-89.93225	-80.86853	259.72595	-216.82434
7.7815	303.83606	-89.93225	-89.93225	294.2688	-124.37439
7.782	288.42773	-89.93225	-69.1864	299.80774	20.24231
7.7825	267.68188	-89.93225	-23.36426	168.88733	132.0282
7.783	128.20129	-89.93225	113.69934	30.2124	-79.05579
7.7835	-71.60339	-89.93225	181.57654	-33.43506	-118.02979
7.784	-216.52222	-89.93225	143.71033	-41.59241	80.56641
7.7845	-259.52454	48.03772	62.43896	-34.03931	302.52686
7.785	3.22266	98.49243	-13.797	-109.57031	318.1366
7.7855	667.99622	132.83386	-7.95593	-180.56946	122.56165
7.786	1084.021	108.05969	79.86145	-147.73865	69.1864
7.7865	1132.46155	39.88037	60.72693	-159.11865	123.36731
7.787	1010.80627	0.10071	6.74744	-59.1156	2.31628
7.7875	711.90491	-10.37292	-32.12585	89.02588	-81.06995
7.788	327.20032	-78.85437	-8.8623	197.18628	-62.13684
7.7885	189.63318	-214.10522	19.73877	257.40967	-58.61206
7.789	-46.02356	-160.9314	54.88586	247.43958	19.43665
7.7895	-519.75403	-5.23682	74.12109	95.77332	102.21863
7.79	-323.57483	63.04321	59.01489	-28.29895	-11.2793
7.7905	176.0376	52.26746	112.69226	-57.10144	-243.91479
7.791	498.0011	28.09753	190.64026	-106.8512	-419.24744
7.7915	634.05762	-7.65381	192.65442	-175.43335	-389.43787
7.792	833.96301	-31.32019	159.82361	-330.12085	-119.94324
7.7925	566.38184	-8.56018	117.32483	-513.20801	115.10925
7.793	61.6333	14.70337	140.28625	-650.67444	223.26965
7.7935	-262.94861	-47.33276	141.99829	-581.48804	242.90771
7.794	-677.26135	-66.97083	60.4248	-331.43005	331.83289
7.7945	-1077.97852	-23.56567	-9.76868	-181.77795	368.4906
7.795	-1254.41895	-5.53894	-66.97083	-302.82898	420.65735
7.7955	-1223.50159	10.17151	-135.95581	-252.87781	274.02649
7.796	-1205.07202	8.45947	-217.83142	285.30579	-40.2832
7.7965	-1039.10522	-19.53735	-254.38843	635.56824	-277.75269
7.797	-761.65466	-34.03931	-205.0415	481.6864	-517.33704
7.7975	-400.51575	-61.53259	-134.44519	369.49768	-519.75403
7.798	-61.93542	-76.33667	-112.79297	365.46936	-422.67151
7.7985	70.09277	-68.98499	-83.48694	371.91467	-313.50403
7.799	24.87488	-54.78516	-74.82605	316.72668	-172.81494
7.7995	-180.56946	-32.83081	-80.76782	223.97461	-96.67969
7.8	-316.72668	-48.74268	-103.22571	175.83618	-50.85754
7.8005	-304.03748	-86.91101	-131.62537	137.0636	-29.70886
7.801	-277.85339	-68.58215	-80.86853	47.8363	-73.21472
7.8015	-364.56299	25.57983	17.12036	-15.81116	-128.90625
7.802	-386.41663	124.77722	39.88037	-88.52234	-167.17529
7.8025	-228.40576	137.36572	33.9386	-160.02502	-166.87317
7.803	95.16907	79.86145	20.64514	-237.26807	2.21558
7.8035	315.41748	21.85364	8.7616	-268.99109	105.54199
7.804	319.14368	-7.04956	16.21399	-134.04236	87.71667
7.8045	231.427	-8.8623	22.76001	211.78894	111.68518
7.805	64.45312	43.20374	39.98108	331.73218	77.04163
7.8055	-45.01648	101.71509	71.60339	189.02893	-10.87646
7.806	-157.10449	104.03137	120.14465	88.92517	-25.47913
7.8065	-307.46155	84.99756	71.20056	192.65442	-81.97632
7.807	-341.60156	55.99365	30.2124	198.6969	-81.97632
7.8075	-231.427	-0.40283	57.40356	78.85437	11.68213
7.808	97.38464	-59.71985	-6.84814	-91.14075	213.60168
7.8085	325.79041	-78.25012	-154.6875	-144.11316	316.32385
7.809	480.67932	-64.25171	-175.43335	-139.48059	179.26025
7.8095	803.54919	-51.46179	-64.95667	-58.10852	-106.64978
7.81	1220.58105	-75.32959	19.83948	-45.41931	-231.82983
7.8105	1187.85095	-88.32092	69.38782	-159.21936	-126.69067
7.811	970.72449	-90.23438	67.47437	-273.12012	-6.2439
7.8115	681.6925	-90.13367	57.9071	-299.3042	91.54358
7.812	380.57556	-80.76782	16.01257	-144.01245	110.27527
7.8125	-120.14465	-52.67029	6.14319	86.10535	98.99597
7.813	-721.27075	-39.77966	75.63171	146.42944	22.86072
7.8135	-1170.12634	51.36108	148.3429	109.26819	-82.9834
7.814	-1317.9657	169.29016	196.78345	-55.59082	-127.09351
7.8145	-1143.84155	217.83142	200.10681	-171.90857	-46.02356
7.815	-738.79395	171.90857	173.01636	-55.08728	-116.61987
7.8155	-404.9469	122.05811	104.73633	136.15723	-212.99744
7.816	-212.5946	107.25403	120.04395	261.03516	-553.28979
7.8165	-117.92908	141.09192	235.65674	219.74487	-736.07483
7.817	-61.93542	167.67883	328.81165	-41.89453	-581.58875
7.8175	-60.4248	221.55762	347.34192	-329.11377	-345.42847
7.818	-79.05579	231.32629	235.05249	-300.10986	-257.71179
7.8185	-0.40283	133.94165	33.83789	-39.27612	-152.57263
7.819	77.24304	55.08728	-157.70874	-127.19421	59.82056
7.8195	124.57581	-21.14868	-186.91406	-143.60962	188.02185
7.82	330.52368	-74.02039	-124.4751	-138.07068	228.30505
7.8205	441.00037	-48.64197	-90.33508	56.79932	252.67639
7.821	454.79736	-23.46497	-57.00073	48.64197	340.89661
7.8215	345.93201	-24.06921	29.50745	-135.25085	281.37817
7.822	221.65833	-43.40515	103.82996	-240.39001	191.84875
7.8225	73.41614	-60.3241	78.65295	-191.44592	168.28308
7.823	-49.44763	-91.64429	31.11877	-155.49316	218.63708
7.8235	-146.53015	-128.302	32.02515	-92.04712	240.1886
7.824	-216.22009	-121.35315	-1.81274	44.31152	322.36633
7.8245	-280.4718	-88.0188	-93.0542	-91.745	467.48657
7.825	-303.23181	-68.78357	-112.28943	-87.91809	487.52747
7.8255	-237.16736	-84.2926	-134.64661	140.78979	475.14038
